territory_id,state,city,pattern,status,date_from,date_to,url
3522000,SP,Itaju,dosp,atual,2018-05-25,2025-02-07,https://www.imprensaoficialmunicipal.com.br/itaju
3522406,SP,Itapeva,dosp,atual,2017-12-18,2025-02-07,https://www.imprensaoficialmunicipal.com.br/itapeva
3522505,SP,Itapevi,dosp,atual,2018-12-21,2025-02-07,https://www.imprensaoficialmunicipal.com.br/itapevi
3522604,SP,Itapira,dosp,atual,2011-09-16,2025-02-07,https://www.imprensaoficialmunicipal.com.br/itapira
3523008,SP,Itapura,dosp,atual,2018-07-11,2025-02-05,https://www.imprensaoficialmunicipal.com.br/itapura
3523206,SP,Itararé,dosp,atual,2018-04-06,2025-02-07,https://www.imprensaoficialmunicipal.com.br/itarare
3523602,SP,Itirapina,dosp,atual,2019-02-13,2025-02-07,https://www.imprensaoficialmunicipal.com.br/itirapina
3523909,SP,Itu,dosp,atual,2019-08-15,2025-02-07,https://www.imprensaoficialmunicipal.com.br/itu
3524006,SP,Itupeva,dosp,atual,2019-09-24,2025-02-07,https://www.imprensaoficialmunicipal.com.br/itupeva
3524105,SP,Ituverava,dosp,atual,2022-12-08,2025-02-07,https://www.imprensaoficialmunicipal.com.br/ituverava
3524204,SP,Jaborandi,dosp,atual,2017-09-20,2025-02-07,https://www.imprensaoficialmunicipal.com.br/jaborandi
3524501,SP,Jaci,dosp,atual,2017-09-22,2025-02-07,https://www.imprensaoficialmunicipal.com.br/jaci
3524709,SP,Jaguariúna,dosp,atual,2019-03-08,2025-02-07,https://www.imprensaoficialmunicipal.com.br/jaguariuna
3524808,SP,Jales,dosp,atual,2017-08-09,2025-02-07,https://www.imprensaoficialmunicipal.com.br/jales
3525003,SP,Jandira,dosp,atual,2022-03-22,2025-02-04,https://www.imprensaoficialmunicipal.com.br/jandira
3525102,SP,Jardinópolis,dosp,atual,2020-03-11,2025-02-07,https://www.imprensaoficialmunicipal.com.br/jardinopolis
3525300,SP,Jaú,dosp,atual,2023-01-06,2025-02-07,https://www.imprensaoficialmunicipal.com.br/jau
3525607,SP,João Ramalho,dosp,atual,2020-03-24,2025-02-08,https://www.imprensaoficialmunicipal.com.br/joao_ramalho
3525706,SP,José Bonifácio,dosp,atual,2014-09-30,2025-02-07,https://www.imprensaoficialmunicipal.com.br/jose_bonifacio
3525805,SP,Júlio Mesquita,dosp,atual,2018-03-12,2025-02-07,https://www.imprensaoficialmunicipal.com.br/julio_mesquita
3525854,SP,Jumirim,dosp,atual,2017-12-08,2025-02-07,https://www.imprensaoficialmunicipal.com.br/jumirim
3526407,SP,Laranjal Paulista,dosp,atual,2021-03-12,2025-02-07,https://www.imprensaoficialmunicipal.com.br/laranjal_paulista
3527009,SP,Lindóia,dosp,atual,2020-01-28,2025-02-07,https://www.imprensaoficialmunicipal.com.br/lindoia
3527108,SP,Lins,dosp,atual,2017-12-21,2025-02-07,https://www.imprensaoficialmunicipal.com.br/lins
3527256,SP,Lourdes,dosp,atual,2017-09-28,2025-02-07,https://www.imprensaoficialmunicipal.com.br/lourdes
3527306,SP,Louveira,dosp,atual,2019-05-15,2025-02-06,https://www.imprensaoficialmunicipal.com.br/louveira
3527504,SP,Lucianópolis,dosp,atual,2022-11-01,2025-02-07,https://www.imprensaoficialmunicipal.com.br/lucianopolis
3527801,SP,Lupércio,dosp,atual,2017-06-30,2025-02-07,https://www.imprensaoficialmunicipal.com.br/lupercio
3527900,SP,Lutécia,dosp,atual,2018-07-30,2025-02-07,https://www.imprensaoficialmunicipal.com.br/lutecia
3528304,SP,Magda,dosp,atual,2018-07-17,2025-02-07,https://www.imprensaoficialmunicipal.com.br/magda
3528403,SP,Mairinque,dosp,atual,2024-01-19,2025-02-07,https://www.imprensaoficialmunicipal.com.br/mairinque
3528700,SP,Marabá Paulista,dosp,atual,2018-12-12,2025-02-06,https://www.imprensaoficialmunicipal.com.br/maraba_paulista
3528858,SP,Marapoama,dosp,atual,2024-02-02,2025-02-08,https://www.imprensaoficialmunicipal.com.br/marapoama
3529203,SP,Martinópolis,dosp,atual,2018-07-05,2025-02-07,https://www.imprensaoficialmunicipal.com.br/martinopolis
3529500,SP,Mendonça,dosp,atual,2023-01-25,2025-01-31,https://www.imprensaoficialmunicipal.com.br/mendonca
3529609,SP,Meridiano,dosp,atual,2014-10-23,2025-02-07,https://www.imprensaoficialmunicipal.com.br/meridiano
3529708,SP,Miguelópolis,dosp,atual,2024-05-02,2025-02-07,https://www.imprensaoficialmunicipal.com.br/miguelopolis
3529807,SP,Mineiros do Tietê,dosp,atual,2018-01-10,2025-02-07,https://www.imprensaoficialmunicipal.com.br/mineiros_do_tiete
3530003,SP,Mira Estrela,dosp,atual,2018-01-30,2025-02-07,https://www.imprensaoficialmunicipal.com.br/pmestrela
3530102,SP,Mirandópolis,dosp,atual,2017-07-03,2025-02-07,https://www.imprensaoficialmunicipal.com.br/mirandopolis
3530300,SP,Mirassol,dosp,atual,2018-03-05,2025-02-07,https://www.imprensaoficialmunicipal.com.br/mirassol
3530706,SP,Mogi Guaçu,dosp,atual,2022-01-20,2025-02-08,https://www.imprensaoficialmunicipal.com.br/mogi_guacu
3530706,SP,Mogi Guaçu,dosp,atual,2022-01-20,2025-02-08,https://www.imprensaoficialmunicipal.com.br/mogiguacu
3531100,SP,Mongaguá,dosp,atual,2017-08-24,2025-02-07,https://www.imprensaoficialmunicipal.com.br/mongagua
3531407,SP,Monte Aprazível,dosp,atual,2017-05-02,2025-02-07,https://www.imprensaoficialmunicipal.com.br/monte_aprazivel
3531506,SP,Monte Azul Paulista,dosp,atual,2013-10-15,2025-02-06,https://www.imprensaoficialmunicipal.com.br/monte_azul_paulista
3531605,SP,Monte Castelo,dosp,atual,2019-05-09,2025-02-06,https://www.imprensaoficialmunicipal.com.br/monte_castelo
3531704,SP,Monteiro Lobato,dosp,atual,2020-11-26,2025-02-07,https://www.imprensaoficialmunicipal.com.br/monteiro_lobato
3531902,SP,Morro Agudo,dosp,atual,2017-01-24,2025-02-07,https://www.imprensaoficialmunicipal.com.br/morro_agudo
3532009,SP,Morungaba,dosp,atual,2017-08-08,2025-02-07,https://www.imprensaoficialmunicipal.com.br/morungaba
3532058,SP,Motuca,dosp,atual,2024-04-11,2025-02-06,https://www.imprensaoficialmunicipal.com.br/motuca
3532108,SP,Murutinga do Sul,dosp,atual,2018-07-26,2025-02-07,https://www.imprensaoficialmunicipal.com.br/murutinga_do_sul
3532405,SP,Nazaré Paulista,dosp,atual,2023-12-20,2025-02-07,https://www.imprensaoficialmunicipal.com.br/nazare_paulista
3532801,SP,Nova Aliança,dosp,atual,2021-01-29,2025-02-07,https://www.imprensaoficialmunicipal.com.br/nova_alianca
