city,date_from,date_to,pattern,state,status,territory_id,url
Caldeirão Grande do Piauí,,,adiarios_v1,PI,invalido,2202091,https://caldeiraograndedopiaui.pi.gov.br/caldeiraograndedopiaui/portalnoticias
Camboriú,,,adiarios_v1,SC,invalido,4203204,https://camboriu.sc.gov.br/
Cambuquira,,,adiarios_v1,MG,invalido,3110707,https://www.cambuquira.mg.gov.br/diariooficial.php
Cambuquira,,,adiarios_v1,MG,invalido,3110707,https://www.cambuquira.mg.gov.br/diariooficial.php/./url.php
Campestre do Maranhão,,,adiarios_v1,MA,invalido,2102556,https://campestredomaranhao.ma.gov.br
Campinas,,,adiarios_v1,SP,invalido,3509502,https://www.campinas.sp.gov.br/diariooficial.php
Campinas,,,adiarios_v1,SP,invalido,3509502,https://campinas.sp.gov.br/diariooficial.php
Campo Alegre,,,adiarios_v1,AL,invalido,2701407,https://www.campoalegre.al.gov.br/cgi-sys/suspendedpage.cgi
Campo Alegre,,,adiarios_v1,AL,invalido,2701407,http://www.campoalegre.al.gov.br/cgi-sys/suspendedpage.cgi
Campinas do Piauí,,,adiarios_v1,PI,invalido,2202109,https://transparencia.campinasdopiaui.pi.gov.br/campinasdopiaui
Campo Maior,,,adiarios_v1,PI,invalido,2202208,https://www.campomaior.pi.gov.br/diariooficial.php
Campo Maior,,,adiarios_v1,PI,invalido,2202208,http://www.campomaior.pi.gov.br/diariooficial.php
Campo Novo do Parecis,,,adiarios_v1,MT,invalido,5102637,https://www.camponovodoparecis.mt.gov.br/diariooficial.php
Campos de Júlio,,,adiarios_v1,MT,invalido,5102686,https://www.camposdejulio.mt.gov.br/diariooficial.php
Campos dos Goytacazes,,,adiarios_v1,RJ,invalido,3301009,https://www.campos.rj.gov.br
Campos Lindos,,,adiarios_v1,TO,invalido,1703842,https://www.camposlindos.to.gov.br/ops/404
Candiba,,,adiarios_v1,BA,invalido,2906600,https://www.candiba.ba.gov.br/diariooficial.php
Cândido Godói,,,adiarios_v1,RS,invalido,4304309,http://www.candidogodoi.rs.gov.br/error
Cândido Godói,,,adiarios_v1,RS,invalido,4304309,https://www.candidogodoi.rs.gov.br/error
Cândido Rodrigues,,,adiarios_v1,SP,invalido,3510104,https://www.candidorodrigues.sp.gov.br/diariooficial.php
Canavieira,,,adiarios_v1,PI,invalido,2202251,http://www.canavieira.pi.gov.br/diariooficial.php
Capão do Cipó,,,adiarios_v1,RS,invalido,4304655,https://www.capaodocipo.rs.gov.br/error
Capão do Cipó,,,adiarios_v1,RS,invalido,4304655,http://www.capaodocipo.rs.gov.br/error
Capitão Poço,,,adiarios_v1,PA,invalido,1502301,http://www.capitaopoco.pa.gov.br/diariooficial.php
Capitão Poço,,,adiarios_v1,PA,invalido,1502301,https://www.capitaopoco.pa.gov.br/diariooficial.php
Capivari,,,adiarios_v1,SP,invalido,3510401,https://capivari.sp.gov.br/portal/
