city,date_from,date_to,pattern,state,status,territory_id,url
Clementina,,,instar,SP,invalido,3511904,http://www.clementina.sp.gov.br/portal/diario-oficial
Clementina,,,instar,SP,invalido,3511904,https://www.clementina.sp.gov.br/portal/diario-oficial
Cocos,,,instar,BA,invalido,2908101,https://www.cocos.ba.gov.br/portal/diario-oficial
Codó,,,instar,MA,invalido,2103307,https://www.codo.ma.gov.br/portal/diario-oficial
Coimbra,,,instar,MG,invalido,3116704,https://www.coimbra.mg.gov.br/portal/diario-oficial
Colíder,,,instar,MT,invalido,5103205,https://www.colider.mt.gov.br/portal/diario-oficial
Colinas do Tocantins,,,instar,TO,invalido,1705508,https://www.colinas.to.gov.br/portal/diario-oficial
Colméia,,,instar,TO,invalido,1716703,https://www.colmeia.to.gov.br/portal/diario-oficial
Comodoro,,,instar,MT,invalido,5103304,https://www.comodoro.mt.gov.br/portal/diario-oficial
Conceição do Mato Dentro,,,instar,MG,invalido,3117504,https://www.cmd.mg.gov.br/portal/diario-oficial
Confins,,,instar,MG,invalido,3117876,https://confins.1doc.com.br/b.php?pg=wp/wp&itd=4
Confins,,,instar,MG,invalido,3117876,https://confins.1doc.com.br/b.php?pg=wp/wp&itd=4
Congo,,,instar,PB,invalido,2504702,https://www.congo.pb.gov.br/portal/diario-oficial
Confresa,,,instar,MT,invalido,5103353,https://diariomunicipal.org/mt/amm/publicacoes/?q=&e=435&exd=&std=&end=
Conquista D'Oeste,,,instar,MT,invalido,5103361,https://www.conquistadoeste.mt.gov.br/portal/diario-oficial
Conquista D'Oeste,,,instar,MT,invalido,5103361,http://www.conquistadoeste.mt.gov.br/portal/diario-oficial
Constantina,,,instar,RS,invalido,4305801,https://www.constantina.rs.gov.br/portal/diario-oficial
Coqueiral,,,instar,MG,invalido,3118700,https://www.coqueiral.mg.gov.br/portal/diario-oficial
Coqueiral,,,instar,MG,invalido,3118700,http://www.coqueiral.mg.gov.br/portal/diario-oficial
Coqueiros do Sul,,,instar,RS,invalido,4305850,http://www.coqueirosdosul.rs.gov.br/portal/diario-oficial
Coqueiros do Sul,,,instar,RS,invalido,4305850,https://www.coqueirosdosul.rs.gov.br/portal/diario-oficial
Coroados,,,instar,SP,invalido,3512506,https://www.coroados.sp.gov.br/portal/diario-oficial
Coroados,,,instar,SP,invalido,3512506,https://www.coroados.sp.gov.br/portal/diario-oficial
Coroados,,,instar,SP,invalido,3512506,http://www.coroados.sp.gov.br/portal/diario-oficial
Coroados,,,instar,SP,invalido,3512506,https://www.coroados.sp.gov.br/portal/diario-oficial
Coronel João Pessoa,,,instar,RN,invalido,2402907,https://www.coroneljoaopessoa.rn.gov.br/portal/diario-oficial
Coronel João Pessoa,,,instar,RN,invalido,2402907,http://www.coroneljoaopessoa.rn.gov.br/portal/diario-oficial
Coronel Pacheco,,,instar,MG,invalido,3119609,https://www.coronelpacheco.mg.gov.br/portal/diario-oficial
Córrego Danta,,,instar,MG,invalido,3119807,https://www.corregodanta.mg.gov.br/portal/diario-oficial
Corumbaíba,,,instar,GO,invalido,5205901,https://www.corumbaiba.go.gov.br/portal/diario-oficial
Corumbaíba,,,instar,GO,invalido,5205901,http://www.corumbaiba.go.gov.br/portal/diario-oficial
Corumbataí,,,instar,SP,invalido,3512704,https://www.corumbatai.sp.gov.br/portal/diario-oficial
Corumbataí,,,instar,SP,invalido,3512704,http://www.corumbatai.sp.gov.br/portal/diario-oficial
Craíbas,,,instar,AL,invalido,2702355,http://portal.craibas.al.gov.br
Craíbas,,,instar,AL,invalido,2702355,https://portal.craibas.al.gov.br
Cristais,,,instar,MG,invalido,3120201,https://www.cristais.mg.gov.br/portal/diario-oficial
Cristais Paulista,,,instar,SP,invalido,3513207,https://www.cristaispaulista.sp.gov.br/portal/diario-oficial
Cruzmaltina,,,instar,PR,invalido,4106852,https://www.cruzmaltina.pr.gov.br/portal/diario-oficial
Cuitegi,,,instar,PB,invalido,2505204,https://www.cuitegi.pb.gov.br/portal/diario-oficial
Curral de Dentro,,,instar,MG,invalido,3120870,https://www.curraldedentro.mg.gov.br/portal/diario-oficial
Curral de Dentro,,,instar,MG,invalido,3120870,https://www.curraldedentro.mg.gov.br/portal/diario-oficial
Curvelândia,,,instar,MT,invalido,5103437,https://www.curvelandia.mt.gov.br/portal/diario-oficial
Damião,,,instar,PB,invalido,2505352,https://www.damiao.pb.gov.br/portal/diario-oficial
Desterro,,,instar,PB,invalido,2505402,http://www.desterro.pb.gov.br/portal/diario-oficial
Desterro,,,instar,PB,invalido,2505402,https://www.desterro.pb.gov.br/portal/diario-oficial
Diamantina,,,instar,MG,invalido,3121605,https://www.diamantina.mg.gov.br/portal/diario-oficial
Diamantino,,,instar,MT,invalido,5103502,https://www.diamantino.mt.gov.br/portal/diario-oficial
Divinópolis,,,instar,MG,invalido,3122306,http://www.divinopolis.mg.gov.br/portal/diario-oficial
Divinópolis,,,instar,MG,invalido,3122306,https://www.divinopolis.mg.gov.br/portal/diario-oficial
Divinópolis do Tocantins,,,instar,TO,invalido,1707108,https://www.divinopolis.to.gov.br/portal/diario-oficial
Divinópolis do Tocantins,,,instar,TO,invalido,1707108,https://www.divinopolisdotocantins.to.gov.br/portal/diario-oficial
