city,date_from,date_to,pattern,state,status,territory_id,url
Itaporanga,2009-04-16,2025-02-07,instar,SP,valido,3522802,https://www.itaporanga.sp.gov.br/portal/diario-oficial
Itapuí,2017-12-15,2025-02-07,instar,SP,valido,3522901,https://www.itapui.sp.gov.br/portal/diario-oficial
Itapuí,2017-12-15,2025-02-07,instar,SP,valido,3522901,https://www.itapui.sp.gov.br/portal/diario-oficial
Itapuí,2017-12-15,2025-02-07,instar,SP,valido,3522901,https://www.itapui.sp.gov.br/portal/diario-oficial
Itapuí,2017-12-15,2025-02-07,instar,SP,valido,3522901,https://www.itapui.sp.gov.br/portal/diario-oficial
Itariri,2023-02-24,2025-02-07,instar,SP,valido,3523305,http://www.itariri.sp.gov.br/portal/diario-oficial
Itariri,2023-02-24,2025-02-07,instar,SP,valido,3523305,https://www.itariri.sp.gov.br/portal/diario-oficial
Itaúna,Edição com data ausente,2025-02-07,instar,MG,valido,3133808,http://www.itauna.mg.gov.br/portal/diario-oficial
Itaúna,Edição com data ausente,2025-02-07,instar,MG,valido,3133808,https://www.itauna.mg.gov.br/portal/diario-oficial
Itobi,2011-04-01,2025-02-06,instar,SP,valido,3523800,http://www.itobi.sp.gov.br/portal/diario-oficial
Itobi,2011-04-01,2025-02-06,instar,SP,valido,3523800,https://www.itobi.sp.gov.br/portal/diario-oficial
Jaboti,2018-01-03,2025-02-07,instar,PR,valido,4111704,http://www.jaboti.pr.gov.br/portal/diario-oficial
Jaboti,2018-01-03,2025-02-07,instar,PR,valido,4111704,http://www.jaboti.pr.gov.br/portal/diario-oficial
Jaboticabal,2009-08-21,2025-02-07,instar,SP,valido,3524303,https://www.jaboticabal.sp.gov.br/portal/diario-oficial
Januária,2022-04-29,2025-02-07,instar,MG,valido,3135209,http://www.januaria.mg.gov.br/portal/diario-oficial
Januária,2022-04-29,2025-02-07,instar,MG,valido,3135209,https://www.januaria.mg.gov.br/portal/diario-oficial
Joanópolis,2013-01-30,2025-02-07,instar,SP,valido,3525508,https://www.joanopolis.sp.gov.br/portal/diario-oficial
João Ramalho,2020-03-24,2025-02-07,instar,SP,valido,3525607,https://www.joaoramalho.sp.gov.br/portal/diario-oficial
Juatuba,2016-01-05,2025-02-07,instar,MG,valido,3136652,https://www.juatuba.mg.gov.br/portal/diario-oficial
Juatuba,2016-01-05,2025-02-07,instar,MG,valido,3136652,http://www.juatuba.mg.gov.br/portal/diario-oficial
Junqueirópolis,2020-10-24,2025-02-08,instar,SP,valido,3526001,https://www.junqueiropolis.sp.gov.br/portal/diario-oficial
Lagoinha,2021-11-25,2025-02-06,instar,SP,valido,3526308,http://www.lagoinha.sp.gov.br/portal/diario-oficial
Lagoinha,2021-11-25,2025-02-06,instar,SP,valido,3526308,https://www.lagoinha.sp.gov.br/portal/diario-oficial
Lavínia,Edição com data ausente,2025-02-07,instar,SP,valido,3526506,http://www.lavinia.sp.gov.br/portal/diario-oficial
Lavínia,Edição com data ausente,2025-02-07,instar,SP,valido,3526506,http://www.lavinia.sp.gov.br/portal/diario-oficial
Luiziânia,2021-04-06,2025-02-07,instar,SP,valido,3527702,https://www.luiziania.sp.gov.br/portal/diario-oficial
Luiziânia,2021-04-06,2025-02-07,instar,SP,valido,3527702,https://www.luiziania.sp.gov.br/portal/diario-oficial
Macaubal,2023-06-21,2025-02-07,instar,SP,valido,3528106,https://macaubal.sp.gov.br/portal/diario-oficial
Mairinque,2024-01-19,2025-02-07,instar,SP,valido,3528403,https://www.mairinque.sp.gov.br/portal/diario-oficial
Mairinque,2024-01-19,2025-02-07,instar,SP,valido,3528403,https://www.mairinque.sp.gov.br/portal/diario-oficial
